year,category,category_slug,category_url,rank,rank_label,venue_idx,name,venue_url,profile_url,address,postcode,lat,lon,geocode_source
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,1,First place - Best Sussex Country Pub,124,"The Eight Bells, Jevington",https://restaurantsbrighton.co.uk/eight-bells-jevington/,https://restaurantsbrighton.co.uk/eight-bells-jevington/,"Jevington Rd, Jevington, Polegate, BN26 5QB, United Kingdom",BN26 5QB,50.794032,0.215994,ONSPD via venue page postcode
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,2,Second place - Best Sussex Country Pub,125,"The Star Inn, Waldron",https://www.instagram.com/thestarwaldron/,,,TN21 0RA,50.951829,0.204783,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,3,Third place,126,"The Thatched Inn, Hassocks",https://www.instagram.com/thatchedinnhassocks/,,,BN6 8BB,50.924656,-0.131068,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,4,fourth place - Best Sussex Country Pub,127,The Sussex Ox,https://restaurantsbrighton.co.uk/the-sussex-ox-pub/,https://restaurantsbrighton.co.uk/the-sussex-ox-pub/,Milton Street East Sussex BN26 5RL,BN26 5RL,50.815523,0.172037,ONSPD via venue page postcode
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,5,fifth place,128,The Hurstwood,https://restaurantsbrighton.co.uk/harveys-brewery/,https://restaurantsbrighton.co.uk/harveys-brewery/,,TN22 4AH,51.010958,0.128763,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,6,sixth,129,The Seaview,https://the-seaview.co.uk/,,,BN13 1JB,50.826944,-0.396467,"ONSPD via Nominatim (Sussex bbox, retry)"
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,7,seventh,108,Shepherd & Dog,https://restaurantsbrighton.co.uk/shepherd-dog-fulking-henfield/,https://restaurantsbrighton.co.uk/shepherd-dog-fulking-henfield/,"The St, Fulking, Henfield, W. Sussex BN5 9LU",BN5 9LU,50.888882,-0.227506,ONSPD via venue page postcode
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,8,eighth,130,Barley Mow Selmeston,https://thebarleymow.uk/,,,BN26 6UE,50.839957,0.138314,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,9,ninth,131,Jolly Sportsman,https://restaurantsbrighton.co.uk/jolly-sportsman/,https://restaurantsbrighton.co.uk/jolly-sportsman/,"The Jolly Sportsman, Chapel Lane, East Chiltington BN73BA",BN7 3BA,50.920337,-0.050653,ONSPD via venue page postcode
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,10,tenth,132,The Piltdown Man,https://piltdownman.co.uk/,,,TN22 3FN,50.9808399,0.0497322,Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,11,eleventh,133,Chequer Inn Steyning,https://www.chequerinn.co.uk/,,,BN44 3RE,50.889452,-0.330598,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,12,twelfth,134,George at Burpham,https://www.georgeatburpham.co.uk/,,,BN18 9RR,50.870343,-0.523841,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,13,thirteenth,135,The Royal Oak Lewes,https://www.theroyaloaklewes.co.uk/,,,BN7 2DB,50.872428,0.010868,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,14,fourteenth,136,The Dorset Lewes,https://www.thedorsetlewes.co.uk/index,,,BN7 2RD,50.874836,0.018818,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,15,fifteenth,137,"The Ram Inn, Firle",https://raminn.co.uk/,,,BN8 6NU,50.846847,0.084832,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,16,sixteenth,138,The Crown at Turners Hill,https://thecrownturnershill.co.uk/,,,RH10 4PT,51.103405,-0.084943,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,17,seventeenth,139,"The Trevor Arms, Glynde",https://www.thetrevor.co.uk/,,,BN8 6RU,50.857798,0.069363,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,18,eighteenth,140,"The Talbot, Cuckfield",https://restaurantsbrighton.co.uk/talbot-cuckfield-pub/,https://restaurantsbrighton.co.uk/talbot-cuckfield-pub/,"The Talbot, High St, Cuckfield, West Sussex, RH17 5JX",RH17 5JX,51.006106,-0.142450,ONSPD via venue page postcode
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,19,nineteenth,141,"The Crabtree, Horsham",https://www.crabtreesussex.co.uk/,,,RH13 6PU,51.014575,-0.260684,ONSPD via Nominatim (Sussex bbox)
2026,Best Sussex Pub,best_sussex_pub,https://restaurantsbrighton.co.uk/pubs-in-east-sussex/,20,twentieth,142,The Sportsman,https://restaurantsbrighton.co.uk/sportsman-pub-goddards-green/,https://restaurantsbrighton.co.uk/sportsman-pub-goddards-green/,"Cuckfield Road, Hassocks, West Sussex BN6 9LQ",BN6 9LQ,50.966806,-0.171932,ONSPD via venue page postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,1,First place - Best Cafe in Brighton,42,Starfish & Coffee,https://restaurantsbrighton.co.uk/starfish-and-coffee-cafe-brighton/,https://restaurantsbrighton.co.uk/starfish-and-coffee-cafe-brighton/,"32 Egremont Place, BN2 0GA Brighton",BN2 0GA,50.822748,-0.129148,ONSPD via venue page postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,2,Second place,119,Flour Pot Bakery,https://restaurantsbrighton.co.uk/flour-pot-bakery-elm-grove-brighton/,https://restaurantsbrighton.co.uk/flour-pot-bakery-elm-grove-brighton/,124 Elm Grove BN2 3DB,BN2 3DB,50.831302,-0.123097,ONSPD via venue page postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,3,Third place,45,FIKA,https://restaurantsbrighton.co.uk/sandwich-shops-in-brighton/,https://restaurantsbrighton.co.uk/sandwich-shops-in-brighton/,,BN2 1BX,50.819244,-0.126406,ONSPD via Nominatim (Sussex bbox)
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,4,fourth place,43,Oeuf Cafe,https://restaurantsbrighton.co.uk/oeuf-cafe-hove/,https://restaurantsbrighton.co.uk/oeuf-cafe-hove/,"8 Third Avenue Hove, BN3 2PX",BN3 2PX,50.826000,-0.170934,ONSPD via venue page postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,5,fifth place,60,Pink Moon,https://restaurantsbrighton.co.uk/small-plates-brighton/,https://restaurantsbrighton.co.uk/small-plates-brighton/,,BN1 1AF,50.822545,-0.141565,ONSPD via Nominatim (Sussex bbox)
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,6,sixth,143,Curio Cafe & Bar,https://restaurantsbrighton.co.uk/curio-cafe-bar/,https://restaurantsbrighton.co.uk/curio-cafe-bar/,"1 Clyde Rd, Brighton and Hove, Brighton BN1 4NN",BN1 4NN,50.834805,-0.137428,ONSPD via venue page postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,7,seventh,47,Nord Hove,https://www.instagram.com/nordhove/,,,BN1 2PA,50.825227,-0.154380,ONSPD via Nominatim postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,8,eighth,48,Black Mocha,https://blackmocha.co.uk/,,,BN1 4AP,50.827122,-0.139523,ONSPD via Nominatim postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,9,ninth,50,River Cafe and Bistro,https://restaurantsbrighton.co.uk/river-cafe-bistro-shoreham/,https://restaurantsbrighton.co.uk/river-cafe-bistro-shoreham/,6 High Street Shoreham-by-Sea West Sussex BN43 5DA,BN43 5DA,50.831893,-0.275634,ONSPD via venue page postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,10,tenth,144,Komodo Coffee,https://www.komodo.coffee/,,,,,,
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,11,eleventh,145,44 Poets,https://44poets.co.uk/,,,BN3 5BF,50.833861,-0.178409,"ONSPD via Nominatim (Sussex bbox, retry)"
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,12,twelfth,117,Blend & Brew,https://blendbrewbrighton.co.uk/,,,BN1 4ED,50.828290,-0.139434,ONSPD via Nominatim (Sussex bbox)
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,13,thirteenth,146,Drury Cafe,https://www.drurysouthern.co.uk/,,,BN42 4FJ,50.834473,-0.236854,ONSPD via Nominatim (Sussex bbox)
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,14,fourteenth,147,Julien Plumart,https://restaurantsbrighton.co.uk/julien-plumart-brighton-cafe/,https://restaurantsbrighton.co.uk/julien-plumart-brighton-cafe/,"48 Queens Rd, Brighton, BN1 3XB",BN1 3XB,50.826878,-0.142273,ONSPD via venue page postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,15,fifteenth,148,Little Bruce Coffee,https://www.instagram.com/littlebrucecoffee/,,,BN3 5SJ,50.835231,-0.204729,ONSPD via Nominatim (Sussex bbox)
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,16,sixteenth,55,Trading Post Coffee,https://restaurantsbrighton.co.uk/trading-post-coffee-brighton/,https://restaurantsbrighton.co.uk/trading-post-coffee-brighton/,"36 Ship St, Brighton, BN1 1AB",BN1 1AB,50.822959,-0.141790,ONSPD via venue page postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,17,seventeenth,54,East Brighton Cafe,https://www.brighton-hove.gov.uk/libraries-leisure-and-arts/parks-and-green-spaces/east-brighton-park,,,BN1 1HP,50.820285,-0.139383,ONSPD via Nominatim postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,18,eighteenth,52,Cafe Rust,https://www.caferust.com/,,,BN2 1EA,50.819140,-0.123500,ONSPD via Nominatim postcode
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,19,nineteenth,149,Nowhere Man,https://www.instagram.com/goingnowhereman/?hl=en,,,BN1 3FH,50.825342,-0.148384,ONSPD via Nominatim (Sussex bbox)
2026,Best Cafe,best_cafe,https://restaurantsbrighton.co.uk/best-cafes-brighton/,20,twentieth,150,17 grams,https://17grams.co.uk/,,,,,,
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,1,First place - Best lunch in brighton,1,Kindling,https://restaurantsbrighton.co.uk/kindling-brighton/,https://restaurantsbrighton.co.uk/kindling-brighton/,"69 East Street, Brighton BN1 1HQ",BN1 1HQ,50.820397,-0.139095,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,2,Second place - Best lunch in brighton,14,Lost in The Lanes,https://restaurantsbrighton.co.uk/lost-in-the-lanes-brighton/,https://restaurantsbrighton.co.uk/lost-in-the-lanes-brighton/,10 Nile Street Brighton BN1 1HW,BN1 1HW,50.821456,-0.140615,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,3,Third place,119,Flour Pot Bakery,https://restaurantsbrighton.co.uk/flour-pot-bakery-brighton/,https://restaurantsbrighton.co.uk/flour-pot-bakery-brighton/,124 Elm Grove BN2 3DB,BN2 3DB,50.831302,-0.123097,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,4,Fourth place,49,Foodilic,https://restaurantsbrighton.co.uk/foodilic-brighton/,https://restaurantsbrighton.co.uk/foodilic-brighton/,"163 Western Road, Brighton, BN1 2BB",BN1 2BB,50.824431,-0.148789,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,5,FIFTH PLACE,151,MOGUMOGU,https://restaurantsbrighton.co.uk/mogumogu/,https://restaurantsbrighton.co.uk/mogumogu/,"81 London Road, Brighton, BN1 4JF",BN1 4JF,50.832592,-0.137360,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,6,sixth,13,Wabi Sabi,https://restaurantsbrighton.co.uk/wabi-sabi/,https://restaurantsbrighton.co.uk/wabi-sabi/,"121 Church Rd, Hove, Brighton and Hove, Hove BN3 2AF, United Kingdom",BN3 2AF,50.828020,-0.171665,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,7,seventh,152,Tom's Sandwich Shop,https://www.instagram.com/tomssandwiches/,,,,,,
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,8,eighth,153,Earl's Sandwiches,https://www.instagram.com/earlsbrighton/,,,,,,
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,9,ninth,154,Chilli,https://restaurantsbrighton.co.uk/chilli-brighton/,https://restaurantsbrighton.co.uk/chilli-brighton/,"6 Prince Albert Street, Brighton, BN1 1HE",BN1 1HE,50.821367,-0.141243,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,10,tenth,3,Burnt Orange,https://restaurantsbrighton.co.uk/burnt-orange-brighton/,https://restaurantsbrighton.co.uk/burnt-orange-brighton/,"59 Middle Street, Brighton,East Sussex, BN1 1AL",BN1 1AL,50.821362,-0.142961,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,11,eleventh,105,Fatto a Mano,https://restaurantsbrighton.co.uk/fatto-a-mano-north-laine/,https://restaurantsbrighton.co.uk/fatto-a-mano-north-laine/,"Kensington Gardens, Brighton",BN1 4JF,50.832592,-0.137360,ONSPD via Nominatim (Sussex bbox)
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,12,twelfth,109,Bagelman,https://www.bagelman.co.uk/,,,BN2 1TH,50.820825,-0.135273,ONSPD via Nominatim (Sussex bbox)
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,13,thirteenth,107,Nostos,https://restaurantsbrighton.co.uk/nostos-hove/,https://restaurantsbrighton.co.uk/nostos-hove/,"63a Holland Rd, Hove, BN3 1BA",BN3 1BA,50.826636,-0.161594,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,14,fourteenth,47,Nord Hove,https://www.instagram.com/nordhove/,,,BN1 2PA,50.825227,-0.154380,ONSPD via Nominatim postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,15,fifteenth,155,Nanima Asian Kitchen & Café,https://restaurantsbrighton.co.uk/nanima-brighton/,https://restaurantsbrighton.co.uk/nanima-brighton/,36 St. George's Road Brighton BN2 1ED,BN2 1ED,50.818723,-0.121586,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,16,sixteenth,15,The Coal Shed,https://restaurantsbrighton.co.uk/coal-shed-brighton/,https://restaurantsbrighton.co.uk/coal-shed-brighton/,"Clarence House, 30-31 North St, Brighton BN1 1EB",BN1 1EB,50.822449,-0.140064,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,17,seventeenth,156,Honest Burgers,https://restaurantsbrighton.co.uk/honest-burgers-brighton/,https://restaurantsbrighton.co.uk/honest-burgers-brighton/,22 – 23 York Place Brighton East Sussex BN1 4GU,BN1 4GU,50.828646,-0.135785,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,18,eighteenth,157,Fountain Head Pub & Boysterous Burgers,https://restaurantsbrighton.co.uk/boysterous-burgers/,https://restaurantsbrighton.co.uk/boysterous-burgers/,"101-102 North Road Brighton, BN1 1YE",BN1 1YE,50.825584,-0.137810,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,19,nineteenth,12,Cin Cin,https://restaurantsbrighton.co.uk/cin-cin-brighton/,https://restaurantsbrighton.co.uk/cin-cin-brighton/,"60 Western Rd, Brighton and Hove, Hove BN3 1JD",BN3 1JD,50.825843,-0.160958,ONSPD via venue page postcode
2026,Best Lunch,best_lunch,https://restaurantsbrighton.co.uk/best-lunch-brighton/,20,twentieth,158,Lavash,https://restaurantsbrighton.co.uk/lavash-restaurant-brighton/,https://restaurantsbrighton.co.uk/lavash-restaurant-brighton/,"60 North Street, Brighton BN1 1RH",BN1 1RH,50.823190,-0.142534,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,1,First - Brighton's best sunday roast,2,Embers,https://restaurantsbrighton.co.uk/embers-brighton/,https://restaurantsbrighton.co.uk/embers-brighton/,"42 Meeting House Lane, Brighton, BN1 1HB",BN1 1HB,50.822154,-0.140729,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,2,Second place,6,Cyan at The Grand Brighton,https://restaurantsbrighton.co.uk/cyan-brighton/,https://restaurantsbrighton.co.uk/cyan-brighton/,"The Grand, 97-99 Kings Rd, Brighton BN1 2FW",BN1 2FW,50.821554,-0.147326,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,3,THIRD place,92,The Bell Tower,https://restaurantsbrighton.co.uk/bell-tower-brighton/,https://restaurantsbrighton.co.uk/bell-tower-brighton/,1 Arundel Road BN2 5TE Brighton,BN2 5TE,50.815831,-0.107704,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,4,FOURTH PLACE,121,Thatched Inn,https://www.thatchedinn.co.uk/,,,BN6 8DD,50.927943,-0.136429,ONSPD via Nominatim (Sussex bbox)
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,5,FIFTH place,58,Earth & Stars,https://restaurantsbrighton.co.uk/earth-and-stars-brighton/,https://restaurantsbrighton.co.uk/earth-and-stars-brighton/,"46 WINDSOR STREET, BRIGHTON, EAST SUSSEX BN1 1RJ",BN1 1RJ,50.824543,-0.142466,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,6,SIXTH PLACE,10,Carne,https://restaurantsbrighton.co.uk/carne/,https://restaurantsbrighton.co.uk/carne/,63 Church Road Hove BN3 2BD,BN3 2BD,50.827368,-0.166195,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,7,SEVENTH place,87,The Signalman,https://restaurantsbrighton.co.uk/signalman-brighton/,https://restaurantsbrighton.co.uk/signalman-brighton/,"76 DITCHLING RISE, BRIGHTON BN1 4QQ",BN1 4QQ,50.836404,-0.135618,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,8,EIGHTH PLACE,1,Kindling,https://restaurantsbrighton.co.uk/kindling-brighton/,https://restaurantsbrighton.co.uk/kindling-brighton/,"69 East Street, Brighton BN1 1HQ",BN1 1HQ,50.820397,-0.139095,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,9,NINTH place,128,The Hurstwood,https://www.thehurstwood.com/,https://restaurantsbrighton.co.uk/harveys-brewery/,,TN22 4AH,51.010958,0.128763,ONSPD via Nominatim (Sussex bbox)
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,10,TENTH PLACE,90,The Cleveland Arms,https://restaurantsbrighton.co.uk/the-cleveland-arms-brighton/,https://restaurantsbrighton.co.uk/the-cleveland-arms-brighton/,"27A Cleveland Road, Brighton, East Sussex, BN1 6FF",BN1 6FF,50.841599,-0.138195,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,11,eleventh,92,The Bell Tower,https://restaurantsbrighton.co.uk/bell-tower-brighton/,https://restaurantsbrighton.co.uk/bell-tower-brighton/,1 Arundel Road BN2 5TE Brighton,BN2 5TE,50.815831,-0.107704,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,12,twelfth,94,The Howard,https://www.thehowardbrighton.co.uk/,,,BN2 9TP,50.831238,-0.126976,ONSPD via Nominatim (Sussex bbox)
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,13,thirteenth,91,The Farm Tavern,https://restaurantsbrighton.co.uk/the-farm-tavern-hove/,https://restaurantsbrighton.co.uk/the-farm-tavern-hove/,"13 Farm Rd, Hove BN3 1FB",BN3 1FB,50.826786,-0.159146,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,14,fourteenth,93,Ladies Mile,https://restaurantsbrighton.co.uk/ladies-mile-pub-patcham/,https://restaurantsbrighton.co.uk/ladies-mile-pub-patcham/,Mackie Avenue Patcham Brighton BN1 8RA,BN1 8RA,50.864987,-0.143616,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,15,fifteenth,89,The Lion & Lobster,https://restaurantsbrighton.co.uk/lion-lobster-pub-brighton/,https://restaurantsbrighton.co.uk/lion-lobster-pub-brighton/,"24 Sillwood Street, Brighton, BN1 2PS",BN1 2PS,50.823874,-0.154675,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,16,sixteenth,15,The Coal Shed,https://restaurantsbrighton.co.uk/coal-shed-brighton/,https://restaurantsbrighton.co.uk/coal-shed-brighton/,"Clarence House, 30-31 North St, Brighton BN1 1EB",BN1 1EB,50.822449,-0.140064,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,17,seventeenth,122,Salt Shed,https://www.salt-shed.co.uk/brighton,,,BN1 1UD,50.824082,-0.138380,ONSPD via Nominatim (Sussex bbox)
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,18,eighteenth,26,Terra at Tottington Manor,https://restaurantsbrighton.co.uk/terra-restaurant/,https://restaurantsbrighton.co.uk/terra-restaurant/,"Tottington Manor, Edburton Rd, Henfield, BN5 9LJ",BN5 9LJ,50.891093,-0.272994,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,19,nineteenth,29,Artelium,https://restaurantsbrighton.co.uk/artelium/,https://restaurantsbrighton.co.uk/artelium/,"Artelium Wine Estate Streat Lane, Hassocks East Sussex BN6 8SA",BN6 8SA,50.935054,-0.076396,ONSPD via venue page postcode
2026,Best Sunday Roast,best_sunday_roast,https://restaurantsbrighton.co.uk/sunday-roast-brighton/,20,twentieth,108,Shepherd & Dog,https://restaurantsbrighton.co.uk/shepherd-dog-fulking-henfield/,https://restaurantsbrighton.co.uk/shepherd-dog-fulking-henfield/,"The St, Fulking, Henfield, W. Sussex BN5 9LU",BN5 9LU,50.888882,-0.227506,ONSPD via venue page postcode
2026,Best Wine List,best_wine_list,https://restaurantsbrighton.co.uk/best-wine-list-brighton/,1,First place,22,Poco,https://restaurantsbrighton.co.uk/poco-alfriston/,https://restaurantsbrighton.co.uk/poco-alfriston/,"3 High St, Alfriston, Polegate, BN26 5TY",BN26 5TY,50.807408,0.156629,ONSPD via venue page postcode
2026,Best Wine List,best_wine_list,https://restaurantsbrighton.co.uk/best-wine-list-brighton/,2,Second place,18,Fourth and Church,https://restaurantsbrighton.co.uk/fourth-church-hove/,https://restaurantsbrighton.co.uk/fourth-church-hove/,"84 Church Road, Hove, BN3 2EB",BN3 2EB,50.827641,-0.171580,ONSPD via venue page postcode
2026,Best Wine List,best_wine_list,https://restaurantsbrighton.co.uk/best-wine-list-brighton/,3,Third place,9,Il Bistro,https://restaurantsbrighton.co.uk/il-bistro-brighton/,https://restaurantsbrighton.co.uk/il-bistro-brighton/,"6 Market St, Brighton BN1 1HH",BN1 1HH,50.821460,-0.139763,ONSPD via venue page postcode
2026,Best Wine List,best_wine_list,https://restaurantsbrighton.co.uk/best-wine-list-brighton/,4,fourth,143,Curio Cafe & Bar,https://restaurantsbrighton.co.uk/curio-cafe-bar/,https://restaurantsbrighton.co.uk/curio-cafe-bar/,"1 Clyde Rd, Brighton and Hove, Brighton BN1 4NN",BN1 4NN,50.834805,-0.137428,ONSPD via venue page postcode
2026,Best Wine List,best_wine_list,https://restaurantsbrighton.co.uk/best-wine-list-brighton/,5,fifth,29,Artelium,https://restaurantsbrighton.co.uk/artelium/,https://restaurantsbrighton.co.uk/artelium/,"Artelium Wine Estate Streat Lane, Hassocks East Sussex BN6 8SA",BN6 8SA,50.935054,-0.076396,ONSPD via venue page postcode
2026,Best Wine List,best_wine_list,https://restaurantsbrighton.co.uk/best-wine-list-brighton/,6,sixth,25,Le Flamant,https://restaurantsbrighton.co.uk/le-flamant/,https://restaurantsbrighton.co.uk/le-flamant/,64 High Street Lindfield Haywards Heath West Sussex RH16 2HL,RH16 2HL,51.012806,-0.081051,ONSPD via venue page postcode
2026,Best Wine List,best_wine_list,https://restaurantsbrighton.co.uk/best-wine-list-brighton/,7,seventh,85,Plateau,https://restaurantsbrighton.co.uk/plateau-brighton/,https://restaurantsbrighton.co.uk/plateau-brighton/,"1 Bartholowmews, Brighton, BN1 1HG",BN1 1HG,50.820995,-0.139682,ONSPD via venue page postcode
